COUNTRY ISO2 CODE,SWIFT CODE,CODE TYPE,NAME,ADDRESS,TOWN NAME,COUNTRY NAME,TIME ZONE
CL,PCCACLR2XXX,BIC11,COMBANC S.A.,"CERRO COLORADO 5240, FLOOR 8 TORRE 2 - SANTIAGO, PROVINCIA DE SANTIAGO, 8320000",SANTIAGO,CHILE,Pacific/Easter
MT,APAHMTMVXXX,BIC11,ALPHA FX EUROPE LIMITED,"171 OLD BAKERY STREET  VALLETTA, VALLETTA, VLT 1455",VALLETTA,MALTA,Europe/Malta
BG,DPCDBGS2XXX,BIC11,DATECS PAYMENT TECHNOLOGY EAD,"TSARIGRADSKO SHOSSE 115A FLOOR 6-TH SOFIA, SOFIA, 1784",SOFIA,BULGARIA,Europe/Sofia
LV,CBBRLV22OVE,BIC11,BLUOR BANK AS,"SMILSU IELA 6  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
LV,MIMKLV22XXX,BIC11,MINTOS MARKETPLACE AS,"FLOOR 6TH, SKANSTES CITY SKANSTES STREET 50 RIGA, RIGA, LV-1013",RIGA,LATVIA,Europe/Riga
MT,KGITMTMTXXX,BIC11,KAIZEN GAMING INTERNATIONAL LIMITED,"FLAT B8, THE ATRIUM WEST STREET MSIDA, MSIDA, MSD 1731",MSIDA,MALTA,Europe/Malta
BG,BNBGBGSEXXX,BIC11,BULGARIAN NATIONAL BANK,"KNYAZ ALEXANDER I SQUARE 1  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,BSBGBGSFST2,BIC11,BORICA AD,"TZAR BORIS III BLVD. 41  SOFIA, SOFIA, 1612",SOFIA,BULGARIA,Europe/Sofia
BG,BSBGBGSFTPS,BIC11,BORICA AD,"TZAR BORIS III BLVD. 41  SOFIA, SOFIA, 1612",SOFIA,BULGARIA,Europe/Sofia
BG,BNBGBGSAXXX,BIC11,BULGARIAN NATIONAL BANK,"ALEXANDER BATTENBERG SQUARE 1  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,BNBGBGSBXXX,BIC11,BULGARIAN NATIONAL BANK,"ALEXANDER BATTENBERG SQUARE 1  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
PL,TPEOPLPWXXX,BIC11,PEKAO TFI S.A.,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
LV,JOPSLV22XXX,BIC11,JOOL PAY SIA,"LIELIRBES 27  RIGA, RIGA, LV-1046",RIGA,LATVIA,Europe/Riga
LV,LCDELV22CEE,BIC11,NASDAQ CSD SE,"VALNU STREET 1  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
LV,LCDELV22CLT,BIC11,NASDAQ CSD SE,"VALNU STREET 1  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
CL,FNOBCLR2XXX,BIC11,FINANZAS Y NEGOCIOS S.A. CORREDORES DE BOLSA,"ISIDORA GOYENECHEA 3477, FLOOR 11 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7550106",SANTIAGO,CHILE,Pacific/Easter
CL,AGDSCLRSXXX,BIC11,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,"AV. APOQUINDO 4820, FLOOR 15  SANTIAGO, SANTIAGO, 8320000",SANTIAGO,CHILE,Pacific/Easter
MC,DOAVMCMCXXX,BIC11,DOXA ADVISORS S.A.M.,"LES CARAVELLES  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
MT,EMSYMTMTXXX,BIC11,EMP SYSTEMS LIMITED,"PARTHENON BUILDING  SLIEMA, TAS-SLIEMA, SLM 3141",SLIEMA,MALTA,Europe/Malta
MT,MALTMTMTECM,BIC11,CENTRAL BANK OF MALTA,"CASTILLE PLACE  VALLETTA, VALLETTA",VALLETTA,MALTA,Europe/Malta
PL,GUAVPLPPXXX,BIC11,GUAVAPAY POLAND SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"SW. MIKOLAJA 8/11  WROCLAW, WROCLAW, 50-125",WROCLAW,POLAND,Europe/Warsaw
BG,BSBGBGS2XXX,BIC11,BORICA AD,"TZAR BORIS III BLVD. 41  SOFIA, SOFIA, 1612",SOFIA,BULGARIA,Europe/Sofia
BG,CEDPBGSFCLX,BIC11,CENTRAL DEPOSITORY AD,"TRI USHI STREET 6  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
LV,IDXOLV22XXX,BIC11,INDEXO BANKA AS,"ELIZABETES STREET 13-1A  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
BG,THRIBGS2XXX,BIC11,THRACIAN INVEST INC.,"OKOLOVRASTEN PAT 251G MM BUSINESS CENTER, FLOOR 4, MLADOST 4 SOFIA, SOFIA, 1715",SOFIA,BULGARIA,Europe/Sofia
PL,FESKPLP2XXX,BIC11,FENIGE SPOLKA AKCYJNA,"PROMIENNA 38/1  WARSZAWA, MAZOWIECKIE, 03-672",WARSZAWA,POLAND,Europe/Warsaw
MT,BLLGMTMBXXX,BIC11,BALLINGER EU LIMITED,"FLOOR 2, TRIDENT PARK, NOTABILE GARDENS 7 MDINA ROAD, ZONE 2 BIRKIRKARA, BIRKIRKARA, CBD 2010",BIRKIRKARA,MALTA,Europe/Malta
MT,BLLGMTMTXXX,BIC11,BALLINGER MARKETS LTD.,"FLOOR 2, TRIDENT PARK NOTABILE G 7 MDINA ROAD, ZONE 2 BIRKIRKARA, BIRKIRKARA, CBD 2010",BIRKIRKARA,MALTA,Europe/Malta
LV,LACBLV2XEKS,BIC11,BANK OF LATVIA,"K. VALDEMARA STREET 2A  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
LV,SIAXLV22XXX,BIC11,SIA 'XPATE',"DZIRNAVU 42  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
MT,TRUMMTM2XXX,BIC11,TRUMIA LIMITED,"FLOOR 3, QUAD CENTRAL Q3 TRIQ L-ESPLORATURI, ZONE 1, CENTRAL BIRKIRKARA, BIRKIRKARA, CBD 1040",BIRKIRKARA,MALTA,Europe/Malta
PL,SOOZPLPPXXX,BIC11,STOCK POLSKA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"SPOLDZIELCZA 6  LUBLIN, LUBELSKIE, 20-402",LUBLIN,POLAND,Europe/Warsaw
PL,NBPLPLPDREZ,BIC11,NARODOWY BANK POLSKI,"UL. SWIETOKRZYSKA 11/21  WARSZAWA, MAZOWIECKIE, 00-919",WARSZAWA,POLAND,Europe/Warsaw
MC,MSEMMCMCXXX,BIC11,MONACO SPORTS AND MANAGEMENT S.A.M.,"FLOOR 5, EST-OUEST 24 BOULEVARD PRINCESSE CHARLOTTE, MONTE CARLO MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
LV,RTMBLV2XTIP,BIC11,RIETUMU BANKA,"VESETAS STREET 7  RIGA, RIGA, LV-1013",RIGA,LATVIA,Europe/Riga
MT,SYPLMTM2XXX,BIC11,SYSTEM PAY SERVICES (MALTA) LIMITED,"68, NORTHFIELDS PENTHOUSE 9 INDEPENDENCE AVENUE MOSTA, MOSTA",MOSTA,MALTA,Europe/Malta
LV,LAPBLV2X011,BIC11,AS LPB BANK,"BRIVIBAS IELA 54  RIGA, RIGA, LV-1011",RIGA,LATVIA,Europe/Riga
PL,KDPWPLPW1AM,BIC11,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA,"UL. KSIAZECA 4  WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
PL,KDPWPLPWCAP,BIC11,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA,"UL. KSIAZECA 4 4  WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
PL,KDPWPLPWPEN,BIC11,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA,"UL. KSIAZECA 4  WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
MT,CULRMTMMXXX,BIC11,CULTURA LIMITED,"UNIT A, GROUND FLOOR Q2, TIGNE POINT SLIEMA, TAS-SLIEMA, SLM 3190",SLIEMA,MALTA,Europe/Malta
MT,IFSMMTM2XXX,BIC11,IXARIS FINANCIAL SERVICES MALTA LIMITED,"PENTHOUSE, CAPITAL BUSINESS CENTRE TRIQ TAZ-ZWEJT SAN GWANN, SAN GWANN, SGN 3000",SAN GWANN,MALTA,Europe/Malta
PL,TPEOPLPWAAS,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWARW,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWASZ,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWAUS,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWB15,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWBOW,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWCHI,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWDA2,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWDUS,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWEKO,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWKOM,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWKON,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWKOP,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWMEG,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWOBP,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWODO,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWODP,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWOST,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPAD,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPDA,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPDS,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPOS,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSEN,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSGD,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSGF,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSGK,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSIN,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSRR,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWSTW,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWZRO,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWOEP,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP20,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP25,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP30,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP35,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP40,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP45,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP50,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP55,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP60,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWP65,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPAE,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPFI,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,TPEOPLPWPOD,BIC11,PEKAO TOWARZYSTWO FUNDUSZY  INWESTYCYJNYCH SPOLKA AKCYJNA,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
PL,IGESPLPPXXX,BIC11,INTEGER GROUP SERVICES SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"OCEAN OFFICE PARK UL. PANA TADEUSZA 4, FLOOR 5 KRAKOW, MALOPOLSKIE, 30-727",KRAKOW,POLAND,Europe/Warsaw
PL,TPEOPLPWZRA,BIC11,PEKAO TFI S.A.,"FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066",WARSZAWA,POLAND,Europe/Warsaw
BG,BSBGBGSFBOR,BIC11,BORICA AD,"TZAR BORIS III BLVD 41  SOFIA, SOFIA, 1612",SOFIA,BULGARIA,Europe/Sofia
AL,STANALTAXXX,BIC11,BANK OF ALBANIA,"  TIRANA, TIRANA, 1001",TIRANA,ALBANIA,Europe/Tirane
LV,IDXOLV22TIP,BIC11,AS INDEXO BANKA,"ELIZABETES STREET 13-1A  RIGA, RIGA, LV-1010",RIGA,LATVIA,Europe/Riga
PL,KCCPPLPW1AM,BIC11,KDPW CCP,"KSIAZECA 4  WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
PL,KDPWPLPAASD,BIC11,KRAJOWY DEPOZYT PAPIEROW WARTOSCIOWYCH SPOLKA AKCYJNA,"KSIAZECA 4 4  WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
AL,PYALALT2XXX,BIC11,PAYSERA ALBANIA,"PALLATI DONIKA, FLOOR KATI 3 RR. FADIL RADA TIRANA, TIRANA, 1001",TIRANA,ALBANIA,Europe/Tirane
